seed,layer,noise_floor,cross_lang_mean,ratio,pass,within_en_rho,en_ko_rho,en_zh_rho
0,4,0.1203276836111547,0.3588580290019637,2.98233970963517,True,0.8883124152640395,0.708568049035161,0.6949116205450759
0,8,0.16019049159000326,0.2829556743195833,1.7663699730929676,True,0.8919879140889323,0.8249054128712299,0.8978714665655676
0,14,0.14593798487336002,0.3010645297048655,2.0629620860266025,True,0.924162766269917,0.7424106050484444,0.710367670957728
0,22,0.1338740872000615,0.2974120965906724,2.2215807615272074,True,0.9273387306298854,0.8609706799935946,0.8420646229879484
0,30,0.2024202672540421,0.2731249566324819,1.3492964925775133,False,0.82063935757876,0.8610385422881027,0.8800821443593339
0,38,0.16858925289576465,0.39724825823527316,2.3563083139165686,True,0.9016170271827371,0.520019629626147,0.469910288563166
